nohup: ignoring input
=== Stage 1: Energy-Only Training ===
Data: 2020-01-01 to 2025-11-30
Device: cuda
Total steps: 750000
Max grad norm: 0.5
LR: actor=0.0003 critic=0.0001 ttfe=0.0003
τ_gumbel: 1.0 → 0.3
Warming up for 5000 steps...
Step    6000/750000 | ep=62 | critic=0.5767 | actor=-8.9897 | alpha=0.7657 | avg_reward=-40.9 | avg_raw_reward=-37.0 | avg_soc=5.71 | grad_c=0.635 [q1=0.6 q2=0.1] | grad_a=0.321 | grad_t=0.020 [proj=0.0 attn=0.0] | mode=[ch=28% dc=40% id=31%] | tau_g=0.994 | 116.6 steps/s
Step   37000/750000 | ep=770 | critic=1.7908 | actor=-11.8636 | alpha=0.1000 | avg_reward=-33.7 | avg_raw_reward=-21.7 | avg_soc=4.88 | grad_c=1.813 [q1=1.0 q2=1.5] | grad_a=0.457 | grad_t=0.035 [proj=0.0 attn=0.0] | mode=[ch=16% dc=30% id=53%] | tau_g=0.965 | 27.2 steps/s
Step   38000/750000 | ep=783 | critic=2.2664 | actor=-11.8023 | alpha=0.1000 | avg_reward=-46.0 | avg_raw_reward=-42.1 | avg_soc=9.03 | grad_c=3.355 [q1=1.7 q2=2.9] | grad_a=0.460 | grad_t=0.075 [proj=0.0 attn=0.1] | mode=[ch=31% dc=25% id=44%] | tau_g=0.965 | 27.1 steps/s
Step   39000/750000 | ep=793 | critic=2.0554 | actor=-12.1023 | alpha=0.1000 | avg_reward=-35.1 | avg_raw_reward=-18.7 | avg_soc=5.61 | grad_c=3.434 [q1=2.6 q2=2.2] | grad_a=0.447 | grad_t=0.046 [proj=0.0 attn=0.0] | mode=[ch=12% dc=27% id=61%] | tau_g=0.964 | 26.9 steps/s
Step   40000/750000 | ep=805 | critic=1.3168 | actor=-11.9012 | alpha=0.1000 | avg_reward=-31.0 | avg_raw_reward=-6.3 | avg_soc=7.03 | grad_c=3.897 [q1=1.5 q2=3.6] | grad_a=0.744 | grad_t=0.065 [proj=0.0 attn=0.1] | mode=[ch=16% dc=30% id=54%] | tau_g=0.963 | 26.8 steps/s
  Checkpoint saved: checkpoints/stage1_v2/checkpoint_step40000.pt
Step   41000/750000 | ep=814 | critic=1.1775 | actor=-12.9009 | alpha=0.1000 | avg_reward=-40.6 | avg_raw_reward=-27.9 | avg_soc=13.66 | grad_c=6.330 [q1=3.1 q2=5.5] | grad_a=0.736 | grad_t=0.076 [proj=0.0 attn=0.1] | mode=[ch=45% dc=25% id=30%] | tau_g=0.962 | 26.8 steps/s
Step   42000/750000 | ep=834 | critic=1.0831 | actor=-12.5317 | alpha=0.1000 | avg_reward=-34.6 | avg_raw_reward=13.4 | avg_soc=6.61 | grad_c=2.209 [q1=1.8 q2=1.3] | grad_a=0.441 | grad_t=0.059 [proj=0.0 attn=0.1] | mode=[ch=42% dc=27% id=30%] | tau_g=0.961 | 26.7 steps/s
Step   43000/750000 | ep=850 | critic=1.4661 | actor=-13.0738 | alpha=0.1000 | avg_reward=-24.9 | avg_raw_reward=-3.8 | avg_soc=4.32 | grad_c=8.757 [q1=6.5 q2=5.9] | grad_a=0.435 | grad_t=0.053 [proj=0.0 attn=0.1] | mode=[ch=9% dc=50% id=41%] | tau_g=0.960 | 26.6 steps/s
Step   44000/750000 | ep=874 | critic=0.6585 | actor=-12.6509 | alpha=0.1000 | avg_reward=-20.0 | avg_raw_reward=16.9 | avg_soc=4.58 | grad_c=6.388 [q1=5.0 q2=3.9] | grad_a=0.520 | grad_t=0.062 [proj=0.0 attn=0.1] | mode=[ch=2% dc=76% id=22%] | tau_g=0.959 | 26.5 steps/s
Step   45000/750000 | ep=890 | critic=2.6685 | actor=-13.2927 | alpha=0.1000 | avg_reward=-35.1 | avg_raw_reward=-22.6 | avg_soc=12.75 | grad_c=6.482 [q1=2.9 q2=5.8] | grad_a=0.672 | grad_t=0.064 [proj=0.0 attn=0.1] | mode=[ch=24% dc=51% id=26%] | tau_g=0.958 | 26.4 steps/s
Step   46000/750000 | ep=910 | critic=2.6468 | actor=-13.6235 | alpha=0.1000 | avg_reward=-40.0 | avg_raw_reward=-31.1 | avg_soc=3.54 | grad_c=5.985 [q1=5.4 q2=2.6] | grad_a=0.394 | grad_t=0.058 [proj=0.0 attn=0.1] | mode=[ch=43% dc=30% id=27%] | tau_g=0.957 | 26.3 steps/s
Step   47000/750000 | ep=921 | critic=2.4160 | actor=-12.6449 | alpha=0.1000 | avg_reward=-24.7 | avg_raw_reward=51.6 | avg_soc=3.59 | grad_c=5.266 [q1=2.7 q2=4.5] | grad_a=0.483 | grad_t=0.084 [proj=0.0 attn=0.1] | mode=[ch=14% dc=44% id=42%] | tau_g=0.956 | 26.2 steps/s
Step   48000/750000 | ep=934 | critic=1.6234 | actor=-15.4512 | alpha=0.1000 | avg_reward=-18.7 | avg_raw_reward=143.4 | avg_soc=4.23 | grad_c=5.747 [q1=4.4 q2=3.6] | grad_a=0.509 | grad_t=0.093 [proj=0.0 attn=0.1] | mode=[ch=5% dc=40% id=55%] | tau_g=0.955 | 26.2 steps/s
Step   49000/750000 | ep=951 | critic=3.7634 | actor=-14.3802 | alpha=0.1025 | avg_reward=-18.1 | avg_raw_reward=53.9 | avg_soc=3.93 | grad_c=10.857 [q1=7.7 q2=7.6] | grad_a=0.710 | grad_t=0.072 [proj=0.0 attn=0.1] | mode=[ch=4% dc=45% id=51%] | tau_g=0.954 | 26.1 steps/s
Step   50000/750000 | ep=973 | critic=3.4636 | actor=-14.8823 | alpha=0.1073 | avg_reward=-20.0 | avg_raw_reward=13.7 | avg_soc=10.95 | grad_c=10.950 [q1=6.6 q2=8.7] | grad_a=0.429 | grad_t=0.074 [proj=0.0 attn=0.1] | mode=[ch=21% dc=69% id=10%] | tau_g=0.953 | 26.0 steps/s
  Checkpoint saved: checkpoints/stage1_v2/checkpoint_step50000.pt
Step   51000/750000 | ep=990 | critic=2.0352 | actor=-16.0720 | alpha=0.1129 | avg_reward=-50.0 | avg_raw_reward=-50.0 | avg_soc=11.80 | grad_c=5.200 [q1=3.6 q2=3.8] | grad_a=0.466 | grad_t=0.042 [proj=0.0 attn=0.0] | mode=[ch=61% dc=31% id=8%] | tau_g=0.952 | 25.9 steps/s
Step   52000/750000 | ep=997 | critic=1.0941 | actor=-15.1559 | alpha=0.1167 | avg_reward=-27.3 | avg_raw_reward=-7.6 | avg_soc=3.41 | grad_c=6.983 [q1=5.1 q2=4.8] | grad_a=0.451 | grad_t=0.093 [proj=0.0 attn=0.1] | mode=[ch=4% dc=22% id=74%] | tau_g=0.951 | 25.8 steps/s
Step   53000/750000 | ep=1003 | critic=2.7355 | actor=-16.0273 | alpha=0.1161 | avg_reward=-21.2 | avg_raw_reward=3.2 | avg_soc=4.02 | grad_c=7.566 [q1=5.5 q2=5.2] | grad_a=0.585 | grad_t=0.076 [proj=0.0 attn=0.1] | mode=[ch=12% dc=26% id=62%] | tau_g=0.951 | 25.7 steps/s
Step   54000/750000 | ep=1008 | critic=2.8432 | actor=-15.5000 | alpha=0.1107 | avg_reward=-14.9 | avg_raw_reward=3.5 | avg_soc=4.30 | grad_c=6.368 [q1=3.1 q2=5.6] | grad_a=0.795 | grad_t=0.179 [proj=0.0 attn=0.2] | mode=[ch=8% dc=20% id=73%] | tau_g=0.950 | 25.6 steps/s
Step   55000/750000 | ep=1012 | critic=2.0855 | actor=-17.1432 | alpha=0.1132 | avg_reward=-6.2 | avg_raw_reward=10.5 | avg_soc=3.98 | grad_c=5.942 [q1=2.0 q2=5.6] | grad_a=0.543 | grad_t=0.041 [proj=0.0 attn=0.0] | mode=[ch=9% dc=18% id=73%] | tau_g=0.949 | 25.6 steps/s
Step   56000/750000 | ep=1016 | critic=1.5336 | actor=-16.4191 | alpha=0.1115 | avg_reward=-11.2 | avg_raw_reward=7.9 | avg_soc=3.73 | grad_c=3.307 [q1=1.8 q2=2.8] | grad_a=0.489 | grad_t=0.082 [proj=0.0 attn=0.1] | mode=[ch=13% dc=22% id=65%] | tau_g=0.948 | 25.5 steps/s
Step   57000/750000 | ep=1021 | critic=2.7606 | actor=-18.3187 | alpha=0.1096 | avg_reward=-17.1 | avg_raw_reward=2.3 | avg_soc=4.56 | grad_c=7.464 [q1=2.1 q2=7.2] | grad_a=0.421 | grad_t=0.123 [proj=0.0 attn=0.1] | mode=[ch=14% dc=23% id=63%] | tau_g=0.947 | 25.5 steps/s
Step   58000/750000 | ep=1025 | critic=2.7047 | actor=-17.0393 | alpha=0.1116 | avg_reward=-7.5 | avg_raw_reward=11.7 | avg_soc=5.49 | grad_c=3.085 [q1=2.3 q2=2.0] | grad_a=0.419 | grad_t=0.031 [proj=0.0 attn=0.0] | mode=[ch=19% dc=21% id=61%] | tau_g=0.946 | 25.5 steps/s
Step   59000/750000 | ep=1028 | critic=3.1531 | actor=-17.4489 | alpha=0.1107 | avg_reward=3.0 | avg_raw_reward=19.6 | avg_soc=6.27 | grad_c=5.254 [q1=4.7 q2=2.3] | grad_a=0.476 | grad_t=0.084 [proj=0.0 attn=0.1] | mode=[ch=27% dc=31% id=42%] | tau_g=0.945 | 25.4 steps/s
Step   60000/750000 | ep=1032 | critic=1.5444 | actor=-18.2969 | alpha=0.1101 | avg_reward=6.9 | avg_raw_reward=24.4 | avg_soc=5.58 | grad_c=5.537 [q1=3.8 q2=4.1] | grad_a=0.490 | grad_t=0.094 [proj=0.0 attn=0.1] | mode=[ch=18% dc=26% id=55%] | tau_g=0.944 | 25.4 steps/s
  Checkpoint saved: checkpoints/stage1_v2/checkpoint_step60000.pt
Step   61000/750000 | ep=1036 | critic=0.5767 | actor=-18.1503 | alpha=0.1104 | avg_reward=10.3 | avg_raw_reward=24.6 | avg_soc=6.08 | grad_c=3.206 [q1=2.1 q2=2.4] | grad_a=0.360 | grad_t=0.037 [proj=0.0 attn=0.0] | mode=[ch=25% dc=29% id=46%] | tau_g=0.943 | 25.4 steps/s
Step   62000/750000 | ep=1039 | critic=3.9732 | actor=-16.8604 | alpha=0.1079 | avg_reward=8.7 | avg_raw_reward=27.5 | avg_soc=9.31 | grad_c=6.622 [q1=4.9 q2=4.4] | grad_a=0.323 | grad_t=0.032 [proj=0.0 attn=0.0] | mode=[ch=32% dc=34% id=34%] | tau_g=0.942 | 25.3 steps/s
Step   63000/750000 | ep=1043 | critic=3.1347 | actor=-18.4290 | alpha=0.1085 | avg_reward=7.8 | avg_raw_reward=29.6 | avg_soc=5.65 | grad_c=10.538 [q1=8.9 q2=5.6] | grad_a=0.749 | grad_t=0.181 [proj=0.0 attn=0.2] | mode=[ch=26% dc=34% id=41%] | tau_g=0.941 | 25.3 steps/s
Step   64000/750000 | ep=1046 | critic=3.2006 | actor=-17.8198 | alpha=0.1059 | avg_reward=8.7 | avg_raw_reward=34.4 | avg_soc=6.35 | grad_c=6.028 [q1=3.9 q2=4.6] | grad_a=0.361 | grad_t=0.050 [proj=0.0 attn=0.1] | mode=[ch=28% dc=32% id=41%] | tau_g=0.940 | 25.3 steps/s
Step   65000/750000 | ep=1050 | critic=1.5923 | actor=-18.1355 | alpha=0.1063 | avg_reward=12.4 | avg_raw_reward=32.3 | avg_soc=4.50 | grad_c=6.153 [q1=2.9 q2=5.5] | grad_a=0.410 | grad_t=0.063 [proj=0.0 attn=0.1] | mode=[ch=16% dc=24% id=59%] | tau_g=0.939 | 25.2 steps/s
Step   66000/750000 | ep=1053 | critic=0.6974 | actor=-17.9521 | alpha=0.1047 | avg_reward=13.7 | avg_raw_reward=35.0 | avg_soc=12.24 | grad_c=5.342 [q1=3.1 q2=4.3] | grad_a=0.362 | grad_t=0.036 [proj=0.0 attn=0.0] | mode=[ch=26% dc=26% id=48%] | tau_g=0.938 | 25.2 steps/s
Step   67000/750000 | ep=1057 | critic=1.9562 | actor=-18.7672 | alpha=0.1078 | avg_reward=9.8 | avg_raw_reward=25.7 | avg_soc=12.07 | grad_c=5.384 [q1=3.1 q2=4.4] | grad_a=0.262 | grad_t=0.043 [proj=0.0 attn=0.0] | mode=[ch=39% dc=33% id=28%] | tau_g=0.937 | 25.2 steps/s
Step   68000/750000 | ep=1060 | critic=2.4606 | actor=-17.0726 | alpha=0.1094 | avg_reward=4.4 | avg_raw_reward=8.3 | avg_soc=13.05 | grad_c=8.593 [q1=4.0 q2=7.6] | grad_a=0.813 | grad_t=0.113 [proj=0.0 attn=0.1] | mode=[ch=36% dc=29% id=35%] | tau_g=0.937 | 25.2 steps/s
Step   69000/750000 | ep=1064 | critic=2.6215 | actor=-18.0706 | alpha=0.1100 | avg_reward=-10.0 | avg_raw_reward=-10.0 | avg_soc=13.03 | grad_c=6.271 [q1=3.1 q2=5.5] | grad_a=0.372 | grad_t=0.046 [proj=0.0 attn=0.0] | mode=[ch=39% dc=29% id=32%] | tau_g=0.936 | 25.1 steps/s
Step   70000/750000 | ep=1068 | critic=1.0163 | actor=-18.7686 | alpha=0.1089 | avg_reward=-15.0 | avg_raw_reward=-15.0 | avg_soc=13.85 | grad_c=3.661 [q1=2.7 q2=2.4] | grad_a=0.460 | grad_t=0.108 [proj=0.0 attn=0.1] | mode=[ch=42% dc=33% id=25%] | tau_g=0.935 | 25.1 steps/s
  Checkpoint saved: checkpoints/stage1_v2/checkpoint_step70000.pt
Step   71000/750000 | ep=1072 | critic=1.4044 | actor=-18.4420 | alpha=0.1065 | avg_reward=-5.9 | avg_raw_reward=-2.0 | avg_soc=5.21 | grad_c=5.219 [q1=2.9 q2=4.3] | grad_a=0.586 | grad_t=0.158 [proj=0.0 attn=0.2] | mode=[ch=25% dc=28% id=47%] | tau_g=0.934 | 25.1 steps/s
Step   72000/750000 | ep=1076 | critic=1.0371 | actor=-18.6414 | alpha=0.1082 | avg_reward=-8.4 | avg_raw_reward=3.0 | avg_soc=6.04 | grad_c=4.412 [q1=2.3 q2=3.8] | grad_a=0.564 | grad_t=0.121 [proj=0.0 attn=0.1] | mode=[ch=17% dc=24% id=59%] | tau_g=0.933 | 25.0 steps/s
Step   73000/750000 | ep=1080 | critic=2.3535 | actor=-18.8694 | alpha=0.1087 | avg_reward=3.3 | avg_raw_reward=21.7 | avg_soc=5.17 | grad_c=10.979 [q1=7.9 q2=7.6] | grad_a=0.495 | grad_t=0.040 [proj=0.0 attn=0.0] | mode=[ch=22% dc=30% id=48%] | tau_g=0.932 | 25.0 steps/s
Step   74000/750000 | ep=1084 | critic=2.6154 | actor=-18.2148 | alpha=0.1074 | avg_reward=5.0 | avg_raw_reward=19.9 | avg_soc=5.24 | grad_c=5.275 [q1=3.0 q2=4.4] | grad_a=0.437 | grad_t=0.060 [proj=0.0 attn=0.1] | mode=[ch=20% dc=25% id=54%] | tau_g=0.931 | 24.9 steps/s
Step   75000/750000 | ep=1089 | critic=0.7361 | actor=-19.5268 | alpha=0.1062 | avg_reward=4.7 | avg_raw_reward=60.6 | avg_soc=7.38 | grad_c=12.108 [q1=9.7 q2=7.3] | grad_a=0.584 | grad_t=0.083 [proj=0.0 attn=0.1] | mode=[ch=24% dc=32% id=44%] | tau_g=0.930 | 24.9 steps/s
