nohup: ignoring input
=== Stage 1: Energy-Only Training ===
Data: 2020-01-01 to 2025-11-30
Device: cuda
Total steps: 500000
Max grad norm: 0.5
LR: actor=0.0003 critic=0.0001 ttfe=0.0003
τ_gumbel: 1.0 → 0.3
Warming up for 5000 steps...
Step    6000/500000 | ep=50 | critic=0.7198 | actor=-8.9493 | alpha=0.7530 | avg_reward=-54.9 | avg_raw_reward=127.0 | avg_soc=6.10 | grad_c=0.437 [q1=0.3 q2=0.3] | grad_a=0.424 | grad_t=0.015 [proj=0.0 attn=0.0] | mode=[ch=30% dc=38% id=32%] | tau_g=0.992 | 105.8 steps/s
Step   34000/500000 | ep=540 | critic=2.3563 | actor=-14.1767 | alpha=0.1000 | avg_reward=-38.9 | avg_raw_reward=-30.2 | avg_soc=5.92 | grad_c=11.256 [q1=8.5 q2=7.3] | grad_a=0.193 | grad_t=0.025 [proj=0.0 attn=0.0] | mode=[ch=26% dc=37% id=38%] | tau_g=0.952 | 24.2 steps/s
Step   35000/500000 | ep=548 | critic=6.9046 | actor=-16.6882 | alpha=0.1003 | avg_reward=-41.7 | avg_raw_reward=-36.6 | avg_soc=6.67 | grad_c=5.393 [q1=3.3 q2=4.3] | grad_a=0.249 | grad_t=0.041 [proj=0.0 attn=0.0] | mode=[ch=20% dc=32% id=47%] | tau_g=0.951 | 24.1 steps/s
Step   36000/500000 | ep=556 | critic=2.6738 | actor=-14.9775 | alpha=0.1001 | avg_reward=-46.7 | avg_raw_reward=-44.6 | avg_soc=7.12 | grad_c=11.009 [q1=9.3 q2=5.9] | grad_a=0.457 | grad_t=0.068 [proj=0.0 attn=0.1] | mode=[ch=15% dc=30% id=55%] | tau_g=0.950 | 24.0 steps/s
Step   37000/500000 | ep=565 | critic=1.3784 | actor=-15.4178 | alpha=0.1000 | avg_reward=-50.0 | avg_raw_reward=-50.0 | avg_soc=5.61 | grad_c=5.395 [q1=2.6 q2=4.7] | grad_a=0.276 | grad_t=0.053 [proj=0.0 attn=0.1] | mode=[ch=19% dc=33% id=48%] | tau_g=0.948 | 23.9 steps/s
Step   38000/500000 | ep=571 | critic=2.3660 | actor=-14.9911 | alpha=0.1000 | avg_reward=-45.8 | avg_raw_reward=-40.7 | avg_soc=6.73 | grad_c=3.649 [q1=2.3 q2=2.9] | grad_a=0.381 | grad_t=0.060 [proj=0.0 attn=0.1] | mode=[ch=23% dc=34% id=43%] | tau_g=0.947 | 23.8 steps/s
Step   39000/500000 | ep=579 | critic=1.1053 | actor=-16.5332 | alpha=0.1000 | avg_reward=-32.4 | avg_raw_reward=-7.9 | avg_soc=6.65 | grad_c=2.818 [q1=1.7 q2=2.3] | grad_a=0.813 | grad_t=0.073 [proj=0.0 attn=0.1] | mode=[ch=19% dc=34% id=47%] | tau_g=0.945 | 23.7 steps/s
Step   40000/500000 | ep=586 | critic=1.6343 | actor=-15.9502 | alpha=0.1000 | avg_reward=-31.1 | avg_raw_reward=-7.4 | avg_soc=8.42 | grad_c=5.321 [q1=4.0 q2=3.5] | grad_a=0.386 | grad_t=0.053 [proj=0.0 attn=0.1] | mode=[ch=32% dc=39% id=30%] | tau_g=0.944 | 23.6 steps/s
Step   41000/500000 | ep=594 | critic=2.7594 | actor=-14.5922 | alpha=0.1000 | avg_reward=-32.1 | avg_raw_reward=-17.1 | avg_soc=5.13 | grad_c=5.755 [q1=4.5 q2=3.6] | grad_a=0.442 | grad_t=0.073 [proj=0.0 attn=0.1] | mode=[ch=30% dc=40% id=30%] | tau_g=0.943 | 23.5 steps/s
Step   42000/500000 | ep=602 | critic=2.3525 | actor=-14.6470 | alpha=0.1003 | avg_reward=-30.4 | avg_raw_reward=-11.2 | avg_soc=8.62 | grad_c=3.880 [q1=2.8 q2=2.7] | grad_a=0.340 | grad_t=0.058 [proj=0.0 attn=0.1] | mode=[ch=31% dc=44% id=25%] | tau_g=0.941 | 23.5 steps/s
Step   43000/500000 | ep=610 | critic=2.6740 | actor=-14.6632 | alpha=0.1000 | avg_reward=-34.7 | avg_raw_reward=-21.0 | avg_soc=6.55 | grad_c=5.255 [q1=3.2 q2=4.2] | grad_a=0.269 | grad_t=0.041 [proj=0.0 attn=0.0] | mode=[ch=28% dc=37% id=36%] | tau_g=0.940 | 23.4 steps/s
Step   44000/500000 | ep=617 | critic=2.4814 | actor=-14.4629 | alpha=0.1000 | avg_reward=-28.2 | avg_raw_reward=-4.6 | avg_soc=5.63 | grad_c=4.051 [q1=3.0 q2=2.7] | grad_a=0.298 | grad_t=0.058 [proj=0.0 attn=0.1] | mode=[ch=23% dc=37% id=40%] | tau_g=0.938 | 23.3 steps/s
Step   45000/500000 | ep=625 | critic=1.3473 | actor=-15.3850 | alpha=0.1000 | avg_reward=-25.8 | avg_raw_reward=55.2 | avg_soc=6.44 | grad_c=5.929 [q1=5.5 q2=2.3] | grad_a=0.300 | grad_t=0.058 [proj=0.0 attn=0.1] | mode=[ch=31% dc=44% id=25%] | tau_g=0.937 | 23.3 steps/s
Step   46000/500000 | ep=632 | critic=3.4965 | actor=-15.6173 | alpha=0.1001 | avg_reward=-26.3 | avg_raw_reward=40.3 | avg_soc=8.66 | grad_c=3.414 [q1=2.2 q2=2.6] | grad_a=0.249 | grad_t=0.054 [proj=0.0 attn=0.1] | mode=[ch=34% dc=48% id=17%] | tau_g=0.936 | 23.2 steps/s
Step   47000/500000 | ep=639 | critic=0.4856 | actor=-15.0185 | alpha=0.1002 | avg_reward=-33.3 | avg_raw_reward=-17.6 | avg_soc=6.77 | grad_c=5.061 [q1=3.8 q2=3.3] | grad_a=0.492 | grad_t=0.107 [proj=0.0 attn=0.1] | mode=[ch=29% dc=34% id=37%] | tau_g=0.934 | 23.2 steps/s
Step   48000/500000 | ep=642 | critic=1.1951 | actor=-15.4793 | alpha=0.1000 | avg_reward=-29.3 | avg_raw_reward=-23.2 | avg_soc=7.56 | grad_c=5.704 [q1=5.1 q2=2.6] | grad_a=0.236 | grad_t=0.053 [proj=0.0 attn=0.1] | mode=[ch=16% dc=19% id=65%] | tau_g=0.933 | 23.1 steps/s
Step   49000/500000 | ep=649 | critic=1.9100 | actor=-14.3123 | alpha=0.1000 | avg_reward=-25.0 | avg_raw_reward=-25.0 | avg_soc=10.01 | grad_c=13.682 [q1=4.4 q2=13.0] | grad_a=0.295 | grad_t=0.063 [proj=0.0 attn=0.1] | mode=[ch=32% dc=30% id=38%] | tau_g=0.931 | 23.0 steps/s
Step   50000/500000 | ep=653 | critic=3.0964 | actor=-15.3466 | alpha=0.1000 | avg_reward=-30.0 | avg_raw_reward=-30.0 | avg_soc=9.37 | grad_c=3.662 [q1=2.8 q2=2.4] | grad_a=0.270 | grad_t=0.037 [proj=0.0 attn=0.0] | mode=[ch=33% dc=37% id=30%] | tau_g=0.930 | 23.0 steps/s
  Checkpoint saved: checkpoints/stage1_v2/checkpoint_step50000.pt
Step   51000/500000 | ep=659 | critic=1.3137 | actor=-15.0492 | alpha=0.1000 | avg_reward=-29.5 | avg_raw_reward=-23.2 | avg_soc=8.52 | grad_c=5.976 [q1=3.5 q2=4.8] | grad_a=0.347 | grad_t=0.057 [proj=0.0 attn=0.1] | mode=[ch=37% dc=28% id=36%] | tau_g=0.929 | 22.9 steps/s
Step   52000/500000 | ep=664 | critic=1.4607 | actor=-15.2521 | alpha=0.1000 | avg_reward=-22.8 | avg_raw_reward=-51.4 | avg_soc=6.70 | grad_c=10.743 [q1=10.0 q2=3.9] | grad_a=0.584 | grad_t=0.130 [proj=0.0 attn=0.1] | mode=[ch=34% dc=36% id=30%] | tau_g=0.927 | 22.9 steps/s
Step   53000/500000 | ep=668 | critic=1.7386 | actor=-15.6545 | alpha=0.1000 | avg_reward=-10.4 | avg_raw_reward=3.4 | avg_soc=10.11 | grad_c=6.233 [q1=1.9 q2=5.9] | grad_a=0.407 | grad_t=0.059 [proj=0.0 attn=0.1] | mode=[ch=31% dc=30% id=39%] | tau_g=0.926 | 22.9 steps/s
Step   54000/500000 | ep=673 | critic=0.6929 | actor=-16.4583 | alpha=0.1023 | avg_reward=7.8 | avg_raw_reward=359.1 | avg_soc=6.94 | grad_c=16.771 [q1=6.7 q2=15.4] | grad_a=0.481 | grad_t=0.060 [proj=0.0 attn=0.1] | mode=[ch=17% dc=18% id=64%] | tau_g=0.924 | 22.8 steps/s
Step   55000/500000 | ep=677 | critic=1.4061 | actor=-16.0221 | alpha=0.1015 | avg_reward=11.3 | avg_raw_reward=354.4 | avg_soc=9.65 | grad_c=6.269 [q1=5.4 q2=3.2] | grad_a=0.485 | grad_t=0.144 [proj=0.0 attn=0.1] | mode=[ch=30% dc=26% id=44%] | tau_g=0.923 | 22.8 steps/s
Step   56000/500000 | ep=680 | critic=1.5181 | actor=-15.4432 | alpha=0.1054 | avg_reward=34.9 | avg_raw_reward=640.8 | avg_soc=9.87 | grad_c=12.047 [q1=7.0 q2=9.8] | grad_a=0.438 | grad_t=0.087 [proj=0.0 attn=0.1] | mode=[ch=29% dc=29% id=41%] | tau_g=0.922 | 22.7 steps/s
Step   57000/500000 | ep=685 | critic=1.2993 | actor=-15.3367 | alpha=0.1071 | avg_reward=15.0 | avg_raw_reward=457.4 | avg_soc=9.98 | grad_c=3.759 [q1=2.7 q2=2.6] | grad_a=1.077 | grad_t=0.220 [proj=0.0 attn=0.2] | mode=[ch=24% dc=31% id=45%] | tau_g=0.920 | 22.7 steps/s
Step   58000/500000 | ep=690 | critic=1.5358 | actor=-16.4068 | alpha=0.1085 | avg_reward=13.3 | avg_raw_reward=280.4 | avg_soc=6.85 | grad_c=6.821 [q1=3.6 q2=5.8] | grad_a=0.412 | grad_t=0.113 [proj=0.0 attn=0.1] | mode=[ch=36% dc=35% id=28%] | tau_g=0.919 | 22.6 steps/s
